Google Scholar Profile URL,Photo URL,Name,Affiliation,Email Verfication,# Citations,Research Field 1,Research Field 2,Research Field 3,Research Field 4,Research Field 5,Credit,,,,,,,,
https://scholar.google.com/citations?hl=en&user=cLroDSEAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Bharathi Devi P,KBNCollege,Verified email at kbncollege.ac.in,15,Network Secuirty,DNA Computing,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=25Qgwk0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=25Qgwk0AAAAJ&citpid=14,Piyush Rajendra Chaudhari,Computer Engineer from PCCOE college (Affiliated to Savitribai Phule Pune University),Verified email at pccoepune.org,14,Computer Vision,Machine Learning,Image Processing & Retrieval,Natural Language Processing,Cryptography,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=AlJIwMcAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Anjali Goel,"Ajay Kumar Garg Engineering College, Ghaziabad",,11,Algorithms,Cryptography,C- programming,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=ZbQh8AsAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ZbQh8AsAAAAJ&citpid=2,Rishi Varman,Theivanai Ammal College,,11,cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=7C0Y_xMAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=7C0Y_xMAAAAJ&citpid=1,Shreyas Srinath,RV College of Engineering,,10,Cryptography,Network Security,IoT,Sensor Networks,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=gsFqn1MAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=gsFqn1MAAAAJ&citpid=4,Sergej Flach,"Director, Center for Theoretical Physics of Complex Systems, Institute for Basic Science …",Verified email at ibs.re.kr,16431,physics,mathematics,computational science,cryptography,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=B5YbA18AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=B5YbA18AAAAJ&citpid=4,P. Balasubramaniam,The Gandhigram Rural Institute-Deemed to be University,Verified email at ruraluniv.ac.in,8822,Neural Networks,Control Theory,Optimal Control,Image Processing,Cryptography,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=VVqRUngAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=VVqRUngAAAAJ&citpid=1,Eiichiro Fujisaki,Japan Advanced Institute of Science and Technology,Verified email at jaist.ac.jp,5355,Cryptography,Information Security,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=LLA2q28AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=LLA2q28AAAAJ&citpid=2,Fan Wu,xiamen institute of technology,,4368,cryptography,authentication,IoT,cloud computing,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=FF_BqSIAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=FF_BqSIAAAAJ&citpid=1,Grigory Kabatiansky,Skolkovo Institute of Science and Technology,Verified email at skoltech.ru,4116,coding theory,discrete geometry,cryptography,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=jV2feTgAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=jV2feTgAAAAJ&citpid=2,Tang Qiang,Luxembourg institute of Science and Technology,Verified email at list.lu,3634,Cryptography,Privacy,Fintech,Machine Learning,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=uLkJ5_4AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=uLkJ5_4AAAAJ&citpid=2,Shweta Agrawal,Indian Institute of Technology Madras,Verified email at iitm.ac.in,3452,Cryptography,,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=YiG9v-QAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=YiG9v-QAAAAJ&citpid=3,AJIT SINGH KADYAN,"The Technological Institute of Textile & Sciences, Bhiwani",,3124,Networking,Cryptography,Image Processing,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=-BOf3PMAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=-BOf3PMAAAAJ&citpid=7,Odelu Vanga,"Indian Institute of Information Technology Sri City, India",Verified email at maths.iitkgp.ernet.in,2958,Cryptography,Information Security,Blockchain,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=DoAyhP4AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=DoAyhP4AAAAJ&citpid=16,Daniel Slamanig,AIT Austrian Institute of Technology,Verified email at ait.ac.at,2241,Cryptography,Privacy,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=zH3fwYoAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Anja Lehmann,"Hasso Plattner Institute, University of Potsdam",Verified email at hpi.de,2172,Cryptography,Security,Privacy,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=LDjQshcAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Stephan Krenn,AIT Austrian Institute of Technology GmbH,Verified email at ait.ac.at,1927,Cryptography,Security,Privacy,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=VnJnu7EAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=VnJnu7EAAAAJ&citpid=1,Keita Emura,National Institute of Information and Communications Technology,Verified email at nict.go.jp,1821,Cryptography,,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Bfdy0JYAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Bfdy0JYAAAAJ&citpid=4,Michael Th. Rassias,"Hellenic Military Academy & Institute for Advanced Study, Princeton",Verified email at math.uzh.ch,1603,Mathematical Analysis,Analytic Number Theory,Approximation Theory,Cryptography,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=_pYEarUAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Giulio Malavolta,Max Planck Institute for Security and Privacy,Verified email at csp.mpg.de,1269,Cryptography,Computer Security,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=OWMi2AQAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=OWMi2AQAAAAJ&citpid=2,Himanshu Tyagi,Indian Institute of Science,Verified email at iisc.ac.in,1264,Information theory,Statistics,Cryptography,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=pm_43H4AAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Amparo FUSTER SABATER,Institute of Physical and Information Technologies (CSIC),Verified email at iec.csic.es,1254,cryptography,cellular automata,linear systems,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=PHnn5-YAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Deepak Kumar Dalai,"School of Mathematical Sciences, National Institute of Science Education and Research …",Verified email at niser.ac.in,1247,Cryptography,Discrete Mathematics,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=1BuplDUAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Douglas Wikström,KTH Royal Institute of Technology,Verified email at kth.se,1246,Cryptography,,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=HcEblIwAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=HcEblIwAAAAJ&citpid=2,CT Bhunia,Director National Institute of Technology Arunachal Pradesh,,1215,Networking,Network Security,Cryptography,Information Technology Network & Internet,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=bbLLOyIAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Sanjit Chatterjee,Indian Institute of Science,Verified email at iisc.ac.in,1197,Cryptography,Information Security,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=WKbrEGYAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Bin Zhang,"Institute of Software, Chinese Academy of Sciences",Verified email at tca.iscas.ac.cn,1179,Cryptography,,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=BTc_3G0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=BTc_3G0AAAAJ&citpid=5,Vlad Gheorghiu,"Institute for Quantum Computing, University of Waterloo, Canada",Verified email at uwaterloo.ca,1075,Cybersecurity,Cryptography,Quantum Computing,Mathematics,Computer Science,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=rpxsUFgAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Je Hong Park,Electronics and Telecommunications Research Institute,Verified email at nsr.re.kr,992,Cryptography,,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=SGHik90AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=SGHik90AAAAJ&citpid=3,Apostolos Fournaris,"Industrial Systems Institute, RC ATHENA",Verified email at ieee.org,983,Security,Cryptography,Hardware Design,Embedded Systems,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=pfgc-uMAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Carl A. Miller,National Institute of Standards and Technology,Verified email at nist.gov,900,cryptography,communication,quantum information,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=ax8ECLsAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Dr. Sharmila Deva Selvi S,Indian Institute of Technology Madras,Verified email at cse.iitm.ac.in,870,Cryptography,public key cryptography,provable security,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=avaOE38AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=avaOE38AAAAJ&citpid=1,Venkata Koppula,"Indian Institute of Technology, Delhi",,844,Cryptography,,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=egw9fMgAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=egw9fMgAAAAJ&citpid=2,Gus Gutoski,Perimeter Institute for Theoretical Physics,Verified email at perimeterinstitute.ca,758,Quantum information,complexity theory,cryptography,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=raX1vgQAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=raX1vgQAAAAJ&citpid=2,Meicheng Liu,"Institute of Information Engineering, Chinese Academy of Sciences",Verified email at iie.ac.cn,718,Cryptography,Algebraic Cryptanalysis,Boolean Functions,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=UqnzylwAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=UqnzylwAAAAJ&citpid=13,Ripon Patgiri,National Institute of Technology Silchar,Verified email at cse.nits.ac.in,699,Cryptography,Security,Networking,Machine Learning,Bloom Filter,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=XnMVW7gAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=XnMVW7gAAAAJ&citpid=3,Tore Kasper Frederiksen,"Senior Cryptography Engineer, Alexandra Institute",Verified email at alexandra.dk,607,Cryptography,Secure Multi-Party Computation,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=tNeItu0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=tNeItu0AAAAJ&citpid=3,Dr. Randhir Kumar,"Indian Institute of Technology (IIT Hyderabad), National Institute of Technology (NIT Raipur)",Verified email at nitrr.ac.in,591,Cryptography,Information Security,Web Mining,Image Processing,Blockchain Technology,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=9WkYf5wAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=9WkYf5wAAAAJ&citpid=1,Wenhao Wang,"Institute of Information Engineering, CAS",Verified email at iie.ac.cn,583,Trusted Execution Environment,System Security,Hardware Security,Cryptography,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=UeIJ6RYAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=UeIJ6RYAAAAJ&citpid=5,Jean Paul Degabriele,Technology Innovation Institute,Verified email at tu-darmstadt.de,579,Cryptography,Information Security,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=QMihoMcAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=QMihoMcAAAAJ&citpid=2,Ashish Negi,"GB Pant Institute of Engg & Technoology, Pauri",,575,Computer Graphics,Fractals,Cryptography,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=IgZg_J0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=IgZg_J0AAAAJ&citpid=1,Kazuma Ohara,"National Institute of Advanced Industrial Science and Technology (AIST), Japan",Verified email at aist.go.jp,554,Cryptography,Multi-Party Computation,Multiparty Computation,Secure Computation,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=XenLk9gAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=XenLk9gAAAAJ&citpid=2,Christoph Striecks,AIT Austrian Institute of Technology,Verified email at ait.ac.at,536,Cryptography,Computer Security,Secure Communication,Public-Key Encryption,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=09hdULkAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=09hdULkAAAAJ&citpid=2,Dr.Shashank Srivastava,"Motilal Nehru National Institute of technology, Allahabad",Verified email at mnnit.ac.in,522,cryptography,network security,distributed computing,Computer Network,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=QYNU5jMAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Bhavana Kanukurthi,"Indian Institute of Science, Bangalore",Verified email at csa.iisc.ernet.in,502,Cryptography,,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=oApQozwAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=oApQozwAAAAJ&citpid=1,Shuichi Katsumata,"National Institute of Advanced Industrial Science and Technology (AIST), Japan",Verified email at aist.go.jp,484,Cryptography,,,,,B,,,,,,,,
https://scholar.google.com/citations?hl=en&user=FoGUkB0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=FoGUkB0AAAAJ&citpid=1,Laiphrakpam Dolendro Singh,National Institute of Technology Silchar,Verified email at cse.nits.ac.in,482,cryptography,cryptanalysis,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=NKD1aCoAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Agustín Martín,Institute of Physical and Information Technologies (ITEFI). Spanish National Research …,Verified email at iec.csic.es,477,Cryptography,Side Channel Attacks,Numerical Methods,Electromagnetics,Dynamical Systems,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=YWyvo60AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=YWyvo60AAAAJ&citpid=4,Sergey Agievich,"Belarusian State University, Research Institute for Applied Problems of Mathematics and …",Verified email at bsu.by,475,Cryptography,Discrete Mathematics,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=1G--htAAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Dr.Nalini N,Nitte Meenakshi Institute of Technology,Verified email at nmit.ac.in,445,cryptography,wireless sensor networks,cloud computing,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=WScErbIAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=WScErbIAAAAJ&citpid=1,Najwa Aaraj,"Technology Innovation Institute, Princeton University",Verified email at tii.ae,437,Cryptography,Cyber Security,Trusted Computing,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=ngTl86cAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ngTl86cAAAAJ&citpid=4,Srinivas Vivek,"International Institute of Information Technology, Bangalore",Verified email at iiitb.ac.in,424,Cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=D_vYGzQAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=D_vYGzQAAAAJ&citpid=1,Dhiman Saha,Indian Institute of Technology Bhilai,Verified email at iitbhilai.ac.in,422,Cryptography,Hash Functions,Authenticated Encryption,Fault Analysis,Higher Order Boolean Derivatives,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=yR1DEwEAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Marcin Piotr Pawlowski,"Institute of Computer Science, Polish Academy of Sciences",Verified email at ipipan.waw.pl,414,security,cryptography,blockchain,DLT,Internet of Things,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=7A5CMcoAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Loïc Bidoux,Technology Innovation Institute,Verified email at owndata.org,409,Cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=DGofTx0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=DGofTx0AAAAJ&citpid=2,Faruk Gologlu,"Claude Shannon Institute, University College Dublin",Verified email at ucd.ie,408,Finite Fields,Boolean Functions,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=55TQE7YAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Goutham Buchi,"Indian Institute of Technology, Madras (IITM)",,382,Sensor networks,Theoretical computer science,Cryptography,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=b_NnjeQAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Chaya Ganesh,Indian Institute of Science,Verified email at iisc.ac.in,354,Cryptography,,,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=o39YGYgAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Sunitha NR,"Siddaganga Institute of Technology, Tumkur,India",Verified email at sit.ac.in,327,Digital Signatures,Cryptography,Security,,,C,,,,,,,,
https://scholar.google.com/citations?hl=en&user=he03TMsAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=he03TMsAAAAJ&citpid=35,Behzad Abdolmaleki,"Max Planck Institute for Security and Privacy, Germany",Verified email at csp.mpg.de,310,Cryptography,Zero-Knowledge,Security & Privacy,,,C,,,,,,,,
